NLOC,CCN,token,PARAM,length,location

19,1,96,2,22,"test_cloning_with_custom_depth@143-164@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-gitlab/tests/test_repositories.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-gitlab/tests/test_repositories.py","test_cloning_with_custom_depth","test_cloning_with_custom_depth( self , monkeypatch )",143,164
23,1,134,2,32,"test_dir_contents_copied_correctly_with_get_directory@166-197@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-gitlab/tests/test_repositories.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-gitlab/tests/test_repositories.py","test_dir_contents_copied_correctly_with_get_directory","test_dir_contents_copied_correctly_with_get_directory( self , monkeypatch )",166,197
25,1,143,2,38,"test_dir_contents_copied_correctly_with_get_directory_and_from_path@199-236@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-gitlab/tests/test_repositories.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-gitlab/tests/test_repositories.py","test_dir_contents_copied_correctly_with_get_directory_and_from_path","test_dir_contents_copied_correctly_with_get_directory_and_from_path( self , monkeypatch )",199,236
10,1,71,2,18,"test_get_directory_retries@238-255@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-gitlab/tests/test_repositories.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-gitlab/tests/test_repositories.py","test_get_directory_retries","test_get_directory_retries( self , monkeypatch )",238,255
12,1,61,1,12,"test_gitlab_credentials_get_client@6-17@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-gitlab/tests/test_credentials.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-gitlab/tests/test_credentials.py","test_gitlab_credentials_get_client","test_gitlab_credentials_get_client( monkeypatch )",6,17
5,1,24,0,5,"mock_s3_client@22-26@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","mock_s3_client","mock_s3_client( )",22,26
9,1,45,1,9,"mock_bundle_file@30-38@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","mock_bundle_file","mock_bundle_file( tmp_path : Path )",30,38
17,1,65,0,21,"mock_aws_credentials@42-62@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","mock_aws_credentials","mock_aws_credentials( )",42,62
6,1,24,0,7,"mock_bundle_data@66-72@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","mock_bundle_data","mock_bundle_data( )",66,72
16,1,66,3,18,"test_upload_bundle_to_s3_success@76-93@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","test_upload_bundle_to_s3_success","test_upload_bundle_to_s3_success( self , mock_s3_client : MagicMock , mock_bundle_file : Path )",76,93
18,1,77,3,21,"test_upload_bundle_to_s3_with_credentials@95-115@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","test_upload_bundle_to_s3_with_credentials","test_upload_bundle_to_s3_with_credentials( self , mock_aws_credentials : MagicMock , mock_bundle_file : Path )",95,115
16,1,71,3,18,"test_upload_bundle_to_s3_default_key@117-134@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","test_upload_bundle_to_s3_default_key","test_upload_bundle_to_s3_default_key( self , mock_s3_client : MagicMock , mock_bundle_file : Path )",117,134
7,1,33,1,8,"test_upload_bundle_to_s3_file_not_found@136-143@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","test_upload_bundle_to_s3_file_not_found","test_upload_bundle_to_s3_file_not_found( self )",136,143
12,1,68,3,14,"test_upload_bundle_to_s3_client_error@145-158@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","test_upload_bundle_to_s3_client_error","test_upload_bundle_to_s3_client_error( self , mock_s3_client : MagicMock , mock_bundle_file : Path )",145,158
17,1,85,1,17,"test_upload_bundle_cli.wrapper@168-184@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","test_upload_bundle_cli.wrapper","test_upload_bundle_cli.wrapper( local_filepath : str = typer . Argument ( ... )",168,184
27,2,121,2,49,"test_upload_bundle_cli@161-209@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","test_upload_bundle_cli","test_upload_bundle_cli( self , mock_bundle_file : Path )",161,209
17,1,85,1,17,"test_upload_bundle_cli_with_credentials.wrapper@219-235@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","test_upload_bundle_cli_with_credentials.wrapper","test_upload_bundle_cli_with_credentials.wrapper( local_filepath : str = typer . Argument ( ... )",219,235
29,2,125,2,51,"test_upload_bundle_cli_with_credentials@212-262@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","test_upload_bundle_cli_with_credentials","test_upload_bundle_cli_with_credentials( self , mock_bundle_file : Path )",212,262
15,2,77,2,18,"test_upload_bundle_cli_missing_required@265-282@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","test_upload_bundle_cli_missing_required","test_upload_bundle_cli_missing_required( self , mock_bundle_file : Path )",265,282
2,1,24,3,2,"test_download_bundle_from_s3_success.mock_download_file@294-295@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","test_download_bundle_from_s3_success.mock_download_file","test_download_bundle_from_s3_success.mock_download_file( bucket : str , key : str , filename : str )",294,295
16,1,83,3,23,"test_download_bundle_from_s3_success@286-308@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","test_download_bundle_from_s3_success","test_download_bundle_from_s3_success( self , mock_s3_client : MagicMock , tmp_path : Path )",286,308
2,1,24,3,2,"test_download_bundle_from_s3_with_credentials.mock_download_file@316-317@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","test_download_bundle_from_s3_with_credentials.mock_download_file","test_download_bundle_from_s3_with_credentials.mock_download_file( bucket : str , key : str , filename : str )",316,317
14,1,73,3,20,"test_download_bundle_from_s3_with_credentials@310-329@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","test_download_bundle_from_s3_with_credentials","test_download_bundle_from_s3_with_credentials( self , mock_aws_credentials : MagicMock , tmp_path : Path )",310,329
2,1,24,3,2,"test_download_bundle_from_s3_default_output_dir.mock_download_file@336-337@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","test_download_bundle_from_s3_default_output_dir.mock_download_file","test_download_bundle_from_s3_default_output_dir.mock_download_file( bucket : str , key : str , filename : str )",336,337
13,1,63,2,19,"test_download_bundle_from_s3_default_output_dir@331-349@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","test_download_bundle_from_s3_default_output_dir","test_download_bundle_from_s3_default_output_dir( self , mock_s3_client : MagicMock )",331,349
9,1,57,2,11,"test_download_bundle_from_s3_client_error@351-361@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","test_download_bundle_from_s3_client_error","test_download_bundle_from_s3_client_error( self , mock_s3_client : MagicMock )",351,361
2,1,29,3,2,"test_execute_bundle_from_s3.mock_download_file@370-371@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","test_execute_bundle_from_s3.mock_download_file","test_execute_bundle_from_s3.mock_download_file( bucket : str , key : str , filename : str )",370,371
13,1,65,3,19,"test_execute_bundle_from_s3@365-383@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","test_execute_bundle_from_s3","test_execute_bundle_from_s3( self , mock_s3_client : MagicMock , mock_bundle_data : dict [ str , Any ] )",365,383
2,1,29,3,2,"test_execute_bundle_from_s3_with_credentials.mock_download_file@391-392@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","test_execute_bundle_from_s3_with_credentials.mock_download_file","test_execute_bundle_from_s3_with_credentials.mock_download_file( bucket : str , key : str , filename : str )",391,392
15,1,76,3,21,"test_execute_bundle_from_s3_with_credentials@385-405@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","test_execute_bundle_from_s3_with_credentials","test_execute_bundle_from_s3_with_credentials( self , mock_aws_credentials : MagicMock , mock_bundle_data : dict [ str , Any ] )",385,405
2,1,24,3,2,"test_execute_bundle_invalid_json.mock_download_file@410-411@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","test_execute_bundle_invalid_json.mock_download_file","test_execute_bundle_invalid_json.mock_download_file( bucket : str , key : str , filename : str )",410,411
10,1,38,2,15,"test_execute_bundle_invalid_json@407-421@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","test_execute_bundle_invalid_json","test_execute_bundle_invalid_json( self , mock_s3_client : MagicMock )",407,421
11,2,78,2,15,"test_execute_bundle_cli@423-437@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","test_execute_bundle_cli","test_execute_bundle_cli( self , mock_s3_client : MagicMock )",423,437
18,2,74,1,21,"test_execute_bundle_cli_with_credentials@440-460@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","test_execute_bundle_cli_with_credentials","test_execute_bundle_cli_with_credentials( self )",440,460
14,2,68,1,17,"test_execute_bundle_cli_missing_required@463-479@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/experimental/test_bundles.py","test_execute_bundle_cli_missing_required","test_execute_bundle_cli_missing_required( self )",463,479
2,1,19,0,2,"flow_run@52-53@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","flow_run","flow_run( )",52,53
2,1,11,0,2,"container_status_code@57-58@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","container_status_code","container_status_code( )",57,58
3,1,10,0,3,"reset_task_definition_cache@62-64@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","reset_task_definition_cache","reset_task_definition_cache( )",62,64
4,2,32,4,4,"inject_moto_patches.injected_call@68-71@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","inject_moto_patches.injected_call","inject_moto_patches.injected_call( method , patch_list , * args , ** kwargs )",68,71
10,4,81,2,15,"inject_moto_patches@67-81@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","inject_moto_patches","inject_moto_patches( moto_mock , patches : Dict [ str , List [ Callable ] ] )",67,81
3,1,31,4,6,"patch_run_task@84-89@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","patch_run_task","patch_run_task( mock , run_task , * args , ** kwargs )",84,89
35,8,181,5,47,"patch_describe_tasks_add_containers@92-138@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","patch_describe_tasks_add_containers","patch_describe_tasks_add_containers( session , container_status_code , describe_tasks , * args , ** kwargs )",92,138
6,2,28,2,9,"patch_calculate_task_resource_requirements@141-149@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","patch_calculate_task_resource_requirements","patch_calculate_task_resource_requirements( _calculate_task_resource_requirements , task_definition )",141,149
35,9,193,4,50,"create_log_stream@152-201@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","create_log_stream","create_log_stream( session , run_task , * args , ** kwargs )",152,201
16,1,100,2,20,"add_ec2_instance_to_ecs_cluster@204-223@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","add_ec2_instance_to_ecs_cluster","add_ec2_instance_to_ecs_cluster( session , cluster_name )",204,223
5,1,25,2,5,"create_test_ecs_cluster@226-230@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","create_test_ecs_cluster","create_test_ecs_cluster( ecs_client , cluster_name )",226,230
7,1,39,3,7,"describe_task@233-239@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","describe_task","describe_task( ecs_client , task_arn , ** kwargs )",233,239
5,1,49,3,11,"stop_task@242-252@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","stop_task","stop_task( ecs_client , task_arn , ** kwargs )",242,252
4,1,22,2,4,"describe_task_definition@255-258@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","describe_task_definition","describe_task_definition( ecs_client , task )",255,258
26,1,95,3,35,"ecs_mocks@262-296@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","ecs_mocks","ecs_mocks( aws_credentials : AwsCredentials , flow_run : FlowRun , container_status_code )",262,296
9,1,63,1,11,"construct_configuration@299-309@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","construct_configuration","construct_configuration( ** options )",299,309
22,2,101,2,26,"construct_configuration_with_job_template@312-337@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","construct_configuration_with_job_template","construct_configuration_with_job_template( template_overrides : dict , ** variables : dict )",312,337
4,1,23,1,4,"run_then_stop_task.run@358-361@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","run_then_stop_task.run","run_then_stop_task.run( task_status )",358,361
28,2,120,5,37,"run_then_stop_task@340-376@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","run_then_stop_task","run_then_stop_task( worker : ECSWorker , configuration : ECSJobConfiguration , flow_run : FlowRun , after_start : Optional [ Callable [ [ str ] , Awaitable [ Any ] ] ] = None , )",340,376
42,1,228,2,49,"test_default@380-428@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","test_default","test_default( aws_credentials : AwsCredentials , flow_run : FlowRun )",380,428
26,1,150,2,30,"test_image@432-461@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","test_image","test_image( aws_credentials : AwsCredentials , flow_run : FlowRun )",432,461
31,3,203,3,45,"test_launch_types@466-510@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","test_launch_types","test_launch_types( aws_credentials : AwsCredentials , launch_type : str , flow_run : FlowRun )",466,510
35,8,245,5,44,"test_cpu_and_memory@518-561@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","test_cpu_and_memory","test_cpu_and_memory( aws_credentials : AwsCredentials , launch_type : str , flow_run : FlowRun , cpu : int , memory : int , )",518,561
20,2,119,3,25,"test_network_mode_default@566-590@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","test_network_mode_default","test_network_mode_default( aws_credentials : AwsCredentials , launch_type : str , flow_run : FlowRun , )",566,590
21,1,120,3,26,"test_container_command@595-620@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","test_container_command","test_container_command( aws_credentials : AwsCredentials , launch_type : str , flow_run : FlowRun , )",595,620
20,1,120,2,25,"test_task_definition_arn@624-648@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","test_task_definition_arn","test_task_definition_arn( aws_credentials : AwsCredentials , flow_run : FlowRun )",624,648
25,1,145,4,34,"test_task_definition_arn_with_variables_that_are_ignored@656-689@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","test_task_definition_arn_with_variables_that_are_ignored","test_task_definition_arn_with_variables_that_are_ignored( aws_credentials , overrides , caplog , flow_run )",656,689
27,1,156,2,32,"test_environment_variables@701-732@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","test_environment_variables","test_environment_variables( aws_credentials : AwsCredentials , flow_run : FlowRun , )",701,732
32,1,148,2,37,"test_labels@736-772@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","test_labels","test_labels( aws_credentials : AwsCredentials , flow_run : FlowRun , )",736,772
25,4,187,4,35,"test_slugified_labels@799-833@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","test_slugified_labels","test_slugified_labels( aws_credentials : AwsCredentials , flow_run : FlowRun , labels , expected_keys )",799,833
20,3,132,3,28,"test_cluster@838-865@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","test_cluster","test_cluster( aws_credentials : AwsCredentials , flow_run : FlowRun , default_cluster : bool )",838,865
17,1,102,2,22,"test_execution_role_arn@869-890@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","test_execution_role_arn","test_execution_role_arn( aws_credentials : AwsCredentials , flow_run : FlowRun , )",869,890
16,1,97,2,20,"test_task_role_arn@894-913@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","test_task_role_arn","test_task_role_arn( aws_credentials : AwsCredentials , flow_run : FlowRun , )",894,913
25,1,162,2,33,"test_network_config_from_vpc_id@917-949@/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","/Users/hamed/Documents/0uni/08-software-evolution/assignment/prefect/src/integrations/prefect-aws/tests/workers/test_ecs_worker.py","test_network_config_from_vpc_id","test_network_config_from_vpc_id( aws_credentials : AwsCredentials , flow_run : FlowRun )",917,949
